 ID-EVENTO;TITULO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;FECHA;FECHA-FIN;HORA;CONTENT-URL;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;TIPO
000012265178;Audio Day Parix;0;0;;2024-02-27 00:00:00.0;2024-02-27 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=178a1cf657a3d810VgnVCM1000001d4a900aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;
000012280160;Audiodrama colectivo: Inventos, patentes, investigaciones y descrubrimientos;1;0;;2024-02-15 00:00:00.0;2024-02-15 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd0da351ece7d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro);1,6;PASEO;FERNÁN NÚÑEZ;24;RETIRO;LOS JERONIMOS;28009;442345;4474221;/contenido/actividades/CineActividadesAudiovisuales
000010633173;Baile de Mayores en Centros Culturales Distrito Latina;1;1;V;2022-10-07 00:00:00.0;2024-06-30 23:59:00.0;16:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=beaf2f9cb66d1610VgnVCM2000001f4a900aRCRD;Centro Sociocultural Almirante Churruca (Latina);1;CALLE;FUENTE DEL TIRO;72;LATINA;LAS AGUILAS;28024;433786;4470559;
000010634056;Baile de Mayores en Centros Culturales Distrito Latina;1;1;J;2022-10-06 00:00:00.0;2024-05-31 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=77922f9cb66d1610VgnVCM2000001f4a900aRCRD;Centro Sociocultural El Greco (Latina);1;CALLE;EL GRECO;29;LATINA;LUCERO;28011;436578;4473235;
000012274353;Ballet Ara de Madrid;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=378c1c0c69f5d810VgnVCM2000001f4a900aRCRD;Centro Cultural Miguel Hernández (Latina);1;CALLE;SERRADILLA;13;LATINA;LAS AGUILAS;28044;433622;4470101;/contenido/actividades/DanzaBaile
000012271727;Best Secret Place;0;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9000c160f1a5d810VgnVCM1000001d4a900aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012278495;Biciaves: Itinerarios ornitológicos en bici;1;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;9:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc10c06f1787d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012233465;Biciengendros contra el cambio climático;1;1;M,X,J,V,S,D;2024-01-01 00:00:00.0;2024-02-29 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e355b0c7a6ac810VgnVCM1000001d4a900aRCRD;Centro de Educación Ambiental y Cultural Maris Stella (Usera);1;CALLE;DOCTOR TOLOSA LATOUR;16;USERA;PRADOLONGO;28026;440301;4469524;/contenido/actividades/Exposiciones
000012042023;Billy's Joy;0;1;V,S,D;2024-02-09 00:00:00.0;2024-02-11 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=807332617b2e8810VgnVCM1000001d4a900aRCRD;Naves Español en Matadero;1,6;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;/contenido/actividades/TeatroPerformance
000012273496;BIS/ Jornadas de Intercambio de Semillas 2024;0;1;J;2024-02-15 00:00:00.0;2024-12-05 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aeaafe3e5f5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/CursosTalleres
000012278049;Bodas de Sangre;1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ed59dcc0077d810VgnVCM1000001d4a900aRCRD;Centro Cultural Casa del Reloj (Arganzuela);1;PASEO;CHOPERA;6;ARGANZUELA;CHOPERA;28045;440559;4471798;/contenido/actividades/TeatroPerformance
000012240266;Bodas de sangre.;1;0;;2024-03-01 00:00:00.0;2024-03-01 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba10897d26ecc810VgnVCM1000001d4a900aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;/contenido/actividades/TeatroPerformance
000012223913;Borsch;0;1;X,J,V,S,D;2024-05-08 00:00:00.0;2024-05-12 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc3f12389018c810VgnVCM1000001d4a900aRCRD;Fernán Gómez Centro Cultural de la Villa;1,6;PLAZA;COLON;4;SALAMANCA;RECOLETOS;28001;441472;4475155;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012254016;Borsch;0;1;M,X,J,V,S,D;2024-05-08 00:00:00.0;2024-05-12 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=67b072efe121d810VgnVCM1000001d4a900aRCRD;Fernán Gómez Centro Cultural de la Villa;1,6;PLAZA;COLON;4;SALAMANCA;RECOLETOS;28001;441472;4475155;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012279939;Bossa Mayor;1;0;;2024-02-25 00:00:00.0;2024-02-25 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a06b717695e7d810VgnVCM1000001d4a900aRCRD;Centro Cultural Juan Genovés (Moncloa - Aravaca);1;TRAVESIA;"CA&amp;Ntilde;O";5;MONCLOA-ARAVACA;ARAVACA;28023;433328;4478964;
000012266313;Brasil cerca;1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=932993d324d3d810VgnVCM1000001d4a900aRCRD;Centro Sociocultural García Lorca (Carabanchel);1;CALLE;EUGENIA DE MONTIJO;105;CARABANCHEL;BUENAVISTA;28044;436243;4469562;/contenido/actividades/Musica
000012240587;BROTHERS IN BAND;0;0;;2024-04-13 00:00:00.0;2024-04-13 23:59:00.0;20:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c1fd641081fcc810VgnVCM1000001d4a900aRCRD;Teatro Circo Price;1;RONDA;ATOCHA;35;ARGANZUELA;PALOS DE LA FRONTERA;28012;440722;4473051;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012273539;Buscando la luz (paisajes/flores) (Fotografía);1;1;L,M,X,J,V,S;2024-02-05 00:00:00.0;2024-02-28 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=530a283107f5d810VgnVCM2000001f4a900aRCRD;Auditorio y sala de exposiciones Paco de Lucía (Latina);1;AVENIDA;LAS AGUILAS;2;LATINA;LAS AGUILAS;28044;435135;4470763;/contenido/actividades/Exposiciones
000012270690;Cada mochuelo a su Dehesa de la Villa;1;1;L,M,X,J,V;2024-02-14 00:00:00.0;2024-03-25 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7df97bdf3595d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Manuel Vázquez Montalbán (Tetuán);1,6;CALLE;FRANCOS RODRIGUEZ;67;TETUAN;BELLAS VISTAS;28039;439755;4478779;/contenido/actividades/Exposiciones
000012254552;Calderón todo lo abarca;1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8d12aed4f31d810VgnVCM1000001d4a900aRCRD;Teatro Municipal de Vallecas;1;CALLE;PASO DE VILLAMANRIQUE;3;VILLA DE VALLECAS;CASCO H.VALLECAS;28031;447122;4469857;/contenido/actividades/TeatroPerformance
000012235672;Camargo;0;1;J,V,S,D;2024-05-02 00:00:00.0;2024-05-05 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0c52478970bc810VgnVCM1000001d4a900aRCRD;Teatro Español;1,6;CALLE;PRINCIPE;25;CENTRO;CORTES;28012;440597;4474036;/contenido/actividades/TeatroPerformance
000012256055;Camarón;1;0;;2024-02-23 00:00:00.0;2024-02-23 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cf9a009a571d810VgnVCM1000001d4a900aRCRD;Centro Cultural la Elipa (Ciudad Lineal);1;CALLE;SANTA FELICIDAD;39;CIUDAD LINEAL;VENTAS;28017;444825;4475074;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012041977;Camino largo de vuelta a casa;0;1;M,X,J,V,S,D;2024-04-02 00:00:00.0;2024-05-04 23:59:00.0;19:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=875132617b2e8810VgnVCM1000001d4a900aRCRD;Teatro Español;1,6;CALLE;PRINCIPE;25;CENTRO;CORTES;28012;440597;4474036;/contenido/actividades/TeatroPerformance
000012272947;Campamento Urbano de Semana Santa 2024. Distrito Arganzuela;1;1;L,M,X,J,V,S,D;2024-03-22 00:00:00.0;2024-04-01 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d2ba347b1f5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/FiestasSemanaSanta
000012280149;Campamento Urbano de Semana Santa 2024. Distrito Villaverde;1;1;L,M,X,J,V,S,D;2024-03-22 00:00:00.0;2024-04-01 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=105ca351ece7d810VgnVCM2000001f4a900aRCRD;Colegio Público El Greco;0;CALLE;ESTEFANITA;7;VILLAVERDE;BUTARQUE;28021;442785;4466530;/contenido/actividades/Campamentos
000012274243;Canciones de nuestra vida;1;0;;2024-02-23 00:00:00.0;2024-02-23 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6e5283107f5d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Almirante Churruca (Latina);1;CALLE;FUENTE DEL TIRO;72;LATINA;LAS AGUILAS;28024;433786;4470559;/contenido/actividades/Musica
000012271660;Canciones para una tarde de carnaval;1;0;;2024-02-23 00:00:00.0;2024-02-23 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e69819432a5d810VgnVCM2000001f4a900aRCRD;Centro Cultural Orcasur (Usera);1;PLAZA;PUEBLO;2;USERA;ORCASUR;28041;440472;4468702;/contenido/actividades/Musica
000012281643;Cantos de la otra orilla;1;0;;2024-02-22 00:00:00.0;2024-02-22 23:59:00.0;22:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=407f491c5688d810VgnVCM1000001d4a900aRCRD;FUNDACIÓN FRAN DAUREL;0;CALLE;FUENTE DEL REY;11;MONCLOA-ARAVACA;ARAVACA;28023;434663;4478596;/contenido/actividades/TeatroPerformance
000012270534;Canto-cuento infantil con teatro de sombras: 'EL GATO PIPO';1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=32ba61f41b55d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Rafael de León (Fuencarral - El Pardo);1;CALLE;ISLA DE ONS;14;FUENCARRAL-EL PARDO;PEÑA GRANDE;28035;438850;4481314;/contenido/actividades/CuentacuentosTiteresMarionetas
000012266436;Capítulo X: Máquinas sónicas (el ruido y sus dispositivos);0;0;;2024-02-28 00:00:00.0;2024-02-28 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a8293d324d3d810VgnVCM1000001d4a900aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/Musica
000012274326;Capturas de la vida;1;1;L,M,X,J,V;2024-02-05 00:00:00.0;2024-02-29 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=14ab1c0c69f5d810VgnVCM2000001f4a900aRCRD;Centro Cultural José Luis Sampedro (Latina);1;CALLE;CASTROSERNA;4;LATINA;LUCERO;28047;436432;4472601;/contenido/actividades/Exposiciones
000012277056;Cara quiere volar;1;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=446346113986d810VgnVCM1000001d4a900aRCRD;Centro Cultural Julio Cortázar (Moncloa - Aravaca);1;CALLE;ANTONIO MACHADO;20;MONCLOA-ARAVACA;VALDEZARZA;28035;438998;4479816;/contenido/actividades/TeatroPerformance
000012041951;Carmen, nada de nadie;0;1;M,X,J,V,S,D;2024-01-17 00:00:00.0;2024-02-18 23:59:00.0;19:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=557032617b2e8810VgnVCM1000001d4a900aRCRD;Teatro Español;1,6;CALLE;PRINCIPE;25;CENTRO;CORTES;28012;440597;4474036;/contenido/actividades/TeatroPerformance
000012267821;Carnaval de la ópera;1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c45349ab8114d810VgnVCM2000001f4a900aRCRD;Centro Cultural San Francisco La Prensa (Carabanchel);1;CALLE;ALISEDA;4;CARABANCHEL;PUERTA BONITA;28025;437044;4469856;/contenido/actividades/Musica
000012276084;Carnaval en el Zoo;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3895d0036f36d810VgnVCM1000001d4a900aRCRD;Centro Cultural Federico Chueca (Hortaleza);1;CALLE;BENITA AVILA;17;HORTALEZA;CANILLAS;28043;444847;4479572;/contenido/actividades/CuentacuentosTiteresMarionetas
000012271762;Carnaval en la pista del circo;1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=94cf819432a5d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural San Fermín (Usera);1;CALLE;ESTAFETA;33;USERA;SAN FERMIN;28041;441247;4469238;/contenido/actividades/CircoMagia
000012268840;Carnaval en Puente de Vallecas;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=da548e7da354d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/FiestasCarnavales
000012268850;Carnaval en Puente de Vallecas;1;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8758e7da354d810VgnVCM1000001d4a900aRCRD;Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas);1;AVENIDA;GLORIETAS;19;PUENTE DE VALLECAS;ENTREVIAS;28053;443976;4469457;/contenido/actividades/FiestasCarnavales
000012268844;Carnaval en Puente de Vallecas;1;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;20:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=27748e7da354d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/FiestasCarnavales
000012272241;Carnaval en Vicálvaro;1;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;17:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd8b4be663b5d810VgnVCM2000001f4a900aRCRD;Centro Deportivo Municipal Faustina Valladolid (antiguo Valdebernardo);1,5,6;CALLE;LADERA DE LOS ALMENDROS;2;VICALVARO;CASCO H.VICALVARO;28032;447145;4472806;
000012256032;Carnaval querido;1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a29a009a571d810VgnVCM1000001d4a900aRCRD;Centro Cultural la Elipa (Ciudad Lineal);1;CALLE;SANTA FELICIDAD;39;CIUDAD LINEAL;VENTAS;28017;444825;4475074;/contenido/actividades/DanzaBaile
000012254240;Carnavales 2024 - Distrito de Villaverde;1;1;L,M,X,J,V,S,D;2024-02-09 00:00:00.0;2024-02-14 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fbdf22f3621d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/FiestasCarnavales
000012266236;Carnaval: Chirigota `Los Quemaos´;1;0;;2024-02-12 00:00:00.0;2024-02-12 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c64acc109b3d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Ágata (Villaverde);1;CALLE;DOCTOR MARTIN AREVALO;2;VILLAVERDE;SAN ANDRES;28021;442001;4471735;/contenido/actividades/Musica
000012266318;Carne trémula;1;0;;2024-02-18 00:00:00.0;2024-02-18 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f36993d324d3d810VgnVCM1000001d4a900aRCRD;Centro Sociocultural Oporto (Carabanchel);2;AVENIDA;OPORTO;78;CARABANCHEL;OPAÑEL;28019;438232;4470949;/contenido/actividades/CineActividadesAudiovisuales
000012266419;Carretera perdida;0;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;20:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dee193d324d3d810VgnVCM1000001d4a900aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012281448;Carretera perdida;0;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;20:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd246f760f78d810VgnVCM2000001f4a900aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/CineActividadesAudiovisuales
000012254546;Celebrando el carnaval;1;0;;2024-02-13 00:00:00.0;2024-02-13 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=580534532f31d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Gabriel García Márquez (Usera);1,6;PLAZA;PUEBLO;2;USERA;ORCASUR;28041;440472;4468702;/contenido/actividades/CuentacuentosTiteresMarionetas
000011875736;Centro de Interpretación del Paisaje de la Luz;0;1;M,X,J,V,S,D;2022-12-14 00:00:00.0;2026-01-14 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=842dc5eb8e915810VgnVCM1000001d4a900aRCRD;CentroCentro;1;PLAZA;CIBELES;1;RETIRO;LOS JERONIMOS;28014;441277;4474496;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012110841;Cerro Garabitas;1;0;;2024-02-11 00:00:00.0;2024-02-11 00:00:00.0;0:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef0e3141346da810VgnVCM2000001f4a900aRCRD;Centro de Educación Ambiental de Casa de Campo;1;PARQUE;CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO);;MONCLOA-ARAVACA;CASA DE CAMPO;28011;437990;4474399;
000012270333;César Rodríguez;1;0;;2024-02-23 00:00:00.0;2024-02-23 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=50d1afe35f45d810VgnVCM1000001d4a900aRCRD;Centro Sociocultural Alberto Sánchez (Puente de Vallecas);1;CALLE;RISCO DE PELOCHE;14;PUENTE DE VALLECAS;NUMANCIA;28038;444360;4471652;/contenido/actividades/TeatroPerformance
000012277474;Charanga / pasacalles;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;17:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=658858111b96d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/FiestasCarnavales
000012269295;Charlas de didáctica coral y vocal;1;1;J;2024-02-01 00:00:00.0;2024-03-21 23:59:00.0;17:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef1fd3a92d54d810VgnVCM2000001f4a900aRCRD;Biblioteca Musical Víctor Espinós;1,6;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475437;/contenido/actividades/Musica
000012240955;Charlas en inglés - Ciclo III: El eterno femenino, la presencia de la mujer en la ciencia y la literatura;1;1;X;2024-02-28 00:00:00.0;2024-04-24 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3639d26bc83dc810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);1,6;CALLE;BARCELO;4;CENTRO;JUSTICIA;28004;440645;4475347;/contenido/actividades/ConferenciasColoquios
000012122966;Charlas en inglés - Ciclo III: El eterno femenino, la presencia de la mujer en la ciencia y la literatura;1;1;X;2024-02-21 00:00:00.0;2024-04-17 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b87207d8bafa810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;/contenido/actividades/ConferenciasColoquios
000012240879;Charlas en inglés - Ciclo II: Distopías: orígenes y ejemplos de las más famosas;1;1;X;2023-12-20 00:00:00.0;2024-02-14 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9e7a93a610dc810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);1,6;CALLE;BARCELO;4;CENTRO;JUSTICIA;28004;440645;4475347;/contenido/actividades/ConferenciasColoquios
000012276060;Chinas;1;0;;2024-03-15 00:00:00.0;2024-03-15 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0243d0036f36d810VgnVCM1000001d4a900aRCRD;Junta Municipal del Distrito de Usera;1;AVENIDA;RAFAELA YBARRA;41;USERA;PRADOLONGO;28026;439670;4470445;/contenido/actividades/CineActividadesAudiovisuales
000012095360;Ciberseguridad y gestión de riesgos en internet;0;1;L,M,X,J,V,S,D;2023-09-11 00:00:00.0;2024-06-14 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8b2f84fe188a810VgnVCM1000001d4a900aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/CursosTalleres
000012280185;Ciclo Bienestar y Biblioteca: La Psicología en la Física Cuántica;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=092ea351ece7d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal);1,6;CALLE;ASCAO;4;CIUDAD LINEAL;PUEBLO NUEVO;28017;445570;4475617;/contenido/actividades/ConferenciasColoquios
